,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_5_p,bid_4,bid_4_p,bid_3,bid_3_p,bid_2,bid_2_p,bid_1,bid_1_p,ask_1_p,ask_1,ask_2_p,ask_2,ask_3_p,ask_3,ask_4_p,ask_4,ask_5_p,ask_5,Bid_depth,Ask_depth
57,1355.4216734693946,2.210818638559431e-05,0.9844822883605957,-0.9578757286071777,18829.0000000001,0.0,1.3316326530612246,104.46,-138500.0,1.8316326530612246,196.0,9982100899.0,0.17,48.0,104.29,38.0,104.33,36.0,104.34,48.0,104.43,26.0,104.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0
58,1116.0117647058732,2.3092852643458173e-05,-0.8396845459938049,1.0,18829.0000000001,22160.000000001495,1.7411764705882353,104.62,-140700.0,2.2411764705882353,170.0,9981640527.0,0.17,38.0,104.33,36.0,104.34,48.0,104.43,26.0,104.46,22.0,104.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0
59,1115.9464864864774,1.4817336705164053e-05,-0.45543819665908813,-1.0,18829.0000000001,22160.000000001495,2.0675675675675675,104.62,-142100.0,2.5675675675675675,148.0,9981739530.0,0.17,48.0,104.43,26.0,104.46,14.0,104.53,38.0,104.56,22.0,104.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0
60,1355.4947567567638,4.999999873689376e-06,0.3940955400466919,-0.2563515305519104,18829.0000000001,0.0,0.9662162162162162,104.62,-142100.0,1.4662162162162162,148.0,9983188960.0,0.17,48.0,104.43,26.0,104.46,14.0,104.53,38.0,104.56,22.0,104.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0
61,1355.4947567567638,2.127665538864676e-05,-1.0,-0.8053050637245178,18829.0000000001,0.0,0.9662162162162162,104.62,-142100.0,1.4662162162162162,148.0,9983188960.0,0.17,48.0,104.43,26.0,104.46,14.0,104.53,38.0,104.56,22.0,104.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0
62,1248.0692888889064,2.765615499811247e-05,-0.5227490067481995,-0.5136135816574097,18829.0000000001,9946.99999999903,0.9555555555555555,104.69,-142600.0,1.4555555555555555,180.0,9982875425.0,0.17,53.0,104.53,38.0,104.56,22.0,104.62,37.0,104.64,30.0,104.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0
63,1278.8258888889004,2.772679908957798e-05,-0.2911018133163452,1.0,18829.0000000001,7094.999999999598,1.1805555555555556,104.71,-144600.0,1.6805555555555556,144.0,9982666045.0,0.17,41.0,104.58,22.0,104.62,37.0,104.64,30.0,104.69,14.0,104.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
64,1243.0717442176826,3.012387423950713e-05,-1.0,-1.0,18829.0000000001,10396.00000000107,1.6972789115646258,104.8,-152700.0,2.197278911564626,147.0,9980969767.0,0.17,30.0,104.69,14.0,104.71,69.0,104.73,8.0,104.77,26.0,104.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
65,1212.382933333335,2.1265290342853405e-05,0.9529764652252197,1.0,18829.0000000001,13248.000000000502,1.1333333333333333,104.8,-154700.0,1.6333333333333333,210.0,9980549887.0,0.17,69.0,104.73,48.0,104.76,8.0,104.77,39.0,104.79,46.0,104.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
66,1355.394349206356,3.037870737898629e-05,-0.2722264528274536,-0.9172073602676392,18829.0000000001,0.0,1.4682539682539681,104.91,-157600.0,1.9682539682539681,189.0,9979942366.0,0.17,48.0,104.76,8.0,104.77,39.0,104.79,46.0,104.8,48.0,104.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
67,1337.969575757574,2.0200852304697037e-05,-0.21729177236557007,0.10160398483276367,18829.0000000001,1595.000000000816,2.462121212121212,104.92,-159500.0,2.962121212121212,132.0,9979543651.0,0.17,32.0,104.84,19.0,104.86,5.0,104.9,48.0,104.91,28.0,104.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
68,1338.0834285714268,1.173944110632874e-05,-1.0,-0.3587445020675659,18829.0000000001,1595.000000000816,1.8928571428571428,104.94,-160600.0,2.392857142857143,168.0,9979312871.0,0.17,30.0,104.86,5.0,104.9,48.0,104.91,37.0,104.92,48.0,104.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0
69,1355.5370445859942,1.818314558477141e-05,0.894249439239502,0.338667631149292,18829.0000000001,0.0,0.7547770700636942,104.99,-162300.0,1.2547770700636942,157.0,9981266710.0,0.17,5.0,104.9,48.0,104.91,37.0,104.92,48.0,104.94,19.0,104.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
70,1355.4758980891788,5.0000002374872565e-05,-0.5170504450798035,-0.8597535490989685,18829.0000000001,0.0,1.0605095541401275,104.99,-167100.0,1.5605095541401275,157.0,9980259718.0,0.17,5.0,104.9,48.0,104.91,37.0,104.92,48.0,104.94,19.0,104.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
71,1355.45096296297,2.9885581170674413e-05,1.0,-0.15395724773406982,18829.0000000001,0.0,1.1851851851851851,105.01,-169900.0,1.6851851851851851,162.0,9979671942.0,0.17,48.0,104.91,37.0,104.92,48.0,104.94,19.0,104.99,10.0,105.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
