Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
2016-01-20,16779385,3083458,1565747,2484903,18266378,6828761,5190806,5064217,1418168,2108026,3166456,10383029,3860616,8151547,5389981,3200204,1067552,4516360,17362252,5838153,13956417,6384314,740233,1813791,2523758,4422406,5471493,1610502,4480689,7927295
2016-01-21,8965204,2412820,1526484,2658546,11531655,4560606,4074974,2667814,1059378,2231047,1992110,7946610,3758126,10371203,4498477,2548088,927820,3851301,10929485,4606626,10441610,5149394,617305,1839727,1610623,3902992,5582299,1554690,3807703,5834727
2016-01-22,12449294,7761614,1042406,2412979,10847339,5553049,3370593,3023593,1108766,1638226,2397044,7625003,3156588,6544554,4104968,2359889,775482,3612794,10927011,2737001,10199556,2901994,501251,1016167,1352899,2170408,4558223,1336372,2846807,5887872
2016-01-25,12418847,3581802,1293959,3134560,11590297,3593021,2971684,3100356,826993,1162126,1406394,7861903,3205540,4563019,3292303,3162166,649577,2615004,8912381,3438589,7528825,3121842,863389,788046,1717256,2808857,4529603,1225855,3780865,5090669
2016-01-26,13807630,3278776,1418864,2494944,6939202,3681404,2620228,1703228,1928051,1319947,1211682,7581551,5335308,4844846,3927810,2131274,1246832,2569340,8802161,2460730,7174197,4375255,550859,1271093,1560414,2349538,4285180,1457162,2683867,5809081
2016-01-27,20896787,3468890,3989463,4131927,7763782,3099231,1718812,2038975,1616305,1360106,1256952,8697695,4997119,4928120,3587322,2088514,872940,4425800,10749088,3151144,7850950,3323745,629466,1131379,1497410,2498455,6767941,1285414,2837699,4968979
2016-01-28,10045389,4745628,1766150,2717038,8370389,3355697,1830985,2635205,817537,1145920,1143768,6357235,3924637,4264160,4169088,2144950,820597,5108360,15632219,3310757,14317550,3164059,543916,949821,1257833,2673056,5040404,1464383,3881765,4519034
2016-01-29,17086422,4745836,2696793,2754217,14011594,6154617,3411084,3865880,1276517,3259743,3992684,13953626,6273534,9851172,7568336,3840370,1419664,6657206,25137962,4030974,17671127,8606854,1030526,1910736,2207402,6224706,7937711,2003173,4898036,8509478
2016-02-01,7928921,3153518,2217146,1919454,5723423,3102809,1754270,2508976,600696,1043832,1028623,5003531,3054592,4149209,4166327,1651841,843919,3553029,13147081,2806931,11178471,2997002,527134,1335443,1102361,4162643,5129567,1551296,4351167,4747465
2016-02-02,7977434,4224826,3144367,1947421,8677618,3608520,1943489,3956265,1139274,1130249,959529,6452837,4280901,5856253,3791647,2479218,894286,4141961,14700722,2653381,10743156,3433617,438827,1121819,1341547,2117250,5009966,1401381,4079787,4990283
2016-02-03,10228495,3123406,2200505,2506727,7878769,3572819,3470390,4760178,855442,1382879,1887802,12036078,3419675,7857820,3958040,3027937,1925737,4707855,14590154,2565642,11489328,3149592,551376,1059990,1639754,2183605,4552358,1389939,3839122,7662818
2016-02-04,8504705,2531414,1851381,3348401,7640820,3375117,2109784,4855044,849558,2020463,1316226,7784748,3264220,4641967,3255978,2761637,997340,5559040,12912566,3872478,13406633,2678380,425200,1140194,1348492,4350203,4004964,1473427,3855835,5715429
2016-02-05,9759765,2766901,1937007,1869002,7870016,4318621,2035416,2627803,934746,1753266,1564273,8574823,3803118,5521486,4775736,3916016,1036402,4460379,16615799,5241441,9443474,3374953,790879,999135,1114280,2939113,5724620,2097862,4602161,6475564
2016-02-08,11806728,3630218,2548666,1887101,10417503,4472515,3022318,4259177,1656684,2635617,1629579,10106997,4017734,8609952,4889814,3626271,760895,4180755,14195061,6787779,12030278,5254804,753599,1150433,1622102,8962446,6083839,2547595,4534026,7376291
2016-02-09,8085013,2972149,1170627,1384121,6749136,3159883,2946770,2224418,1219938,1471187,1780431,6150310,2893229,6837895,6487872,2360307,892125,2960569,11448181,3658487,13740809,4356560,483499,995716,1363173,4559454,5123839,2004986,4394748,4753952
2016-02-10,7957431,2670779,1598338,1796579,8481135,2697499,6767387,1715517,2108170,1323151,1722886,7077548,2919706,5046393,4436396,2446682,861076,3507799,10731925,3946861,12100867,3841486,384648,897651,1094391,2488138,3860472,1459306,3466030,4328468
2016-02-11,10417448,2934769,5600480,2126084,18808856,3011595,4806973,3377202,1599756,1582624,1626471,8271277,3525349,10674582,4555273,3006576,1234786,3221746,13534677,5317176,12116169,4095488,681448,978862,1351360,3379022,7945437,2093585,4273748,6167070
2016-02-12,8465626,2020286,2715199,1310044,12958148,3010589,2773346,2172451,1478848,1572821,1287842,6486799,3003732,8938630,4396435,3823480,864331,3278772,10534725,3549990,8745023,3676941,586687,1030262,1443002,2108578,5307061,1405382,3756234,5618165
2016-02-16,8577101,2170986,3084939,1401672,13884980,3375273,2790949,1875450,4014063,1833491,1387037,8277796,3059922,7092269,4121598,5537196,867451,3628776,13181323,2844177,11301296,3115367,535457,1077264,1486938,2589672,4668791,1378595,3645701,5411240
2016-02-17,8318935,2631615,1717525,1784982,11733100,3355341,3148702,2321014,840239,1624140,1253597,8460817,2773540,5513358,3954304,3840268,757526,3315750,11574404,2791882,10071630,3032794,602408,1175251,1376593,1938380,4130019,1303774,4249338,5087997
2016-02-18,6901275,2012104,1792687,1720268,9015428,2758463,2323244,1655884,1436081,1222969,1938654,5413902,2931689,3950776,3258704,3739121,637760,2794885,6806673,2867084,11107287,2541936,350862,863532,1122751,1654024,4522227,1268575,6382503,4423712
2016-02-19,7048864,2480783,2147861,1726292,9308018,3083402,2309020,1835610,1462478,2022766,1592712,10080173,3342308,4136714,4207724,5509685,942548,3094375,9761126,3226318,13104265,3314111,530285,1097964,6969591,2104102,5230930,1267150,4969710,5239841
2016-02-22,5803351,2161799,1760168,2123105,6358170,3003715,2327098,2592891,1009828,2261629,1058930,7308654,2271783,4080442,7188681,1900768,803557,2436773,6611247,3171980,8908868,2204944,726365,1193055,2942106,2019342,2967611,1050910,3386609,4042075
2016-02-23,6115757,2016270,1478686,1491524,5803779,2929796,1873763,3020446,905879,2391278,749007,7774423,1980231,7566978,3721245,2057763,732602,2295864,8203100,2218262,7698196,1829197,440145,906316,2683353,1610165,2953872,1059271,3961025,3376600
2016-02-24,6306488,1905369,2242252,1553161,5538459,2606603,1750357,2399675,1005614,1482902,962805,5690759,2570087,5461483,3300579,1420049,685570,2486706,7695983,2475825,8874306,2112622,427695,612228,2529214,1587147,2905583,1019409,3054633,3697794
2016-02-25,5607702,1533220,1880805,1187173,4417738,2418478,1773040,1845317,1059863,1089283,847966,4648058,2303415,3866603,3778397,2006595,655968,2335583,8498976,2466794,11013457,2104313,364756,678724,3309248,1671922,3173730,1043186,3238971,4252764
2016-02-26,5858211,1837984,1392785,1468898,4648634,2555462,1695372,1510550,2138928,1098093,1058038,5467273,2492267,4638634,5745406,1479137,726462,2739762,7507725,2391856,10884125,3086427,474366,946664,2780402,1791875,3595461,1308303,3887945,3851355
2016-02-29,9654893,3475535,1969821,1981058,7074210,3310722,2296835,2852239,2078554,1838782,1237956,6563863,3375401,5377512,5996736,2761861,820286,3540550,10189744,2374142,10557754,3814532,1137730,1282304,2581381,2309891,5347815,1144178,3521118,7023943
2016-03-01,9025217,2282143,1813550,1231457,6505571,2982209,1995364,2317027,1166123,1232421,935010,6749916,2533017,5731395,4158195,1436375,580753,3776513,8444877,2211328,8546330,3190217,543072,938135,2157677,1852153,2781031,1331157,4329587,4699459
2016-03-02,6700695,1863309,1540912,1136655,5253458,2592323,2067775,1907059,694222,1271782,1536864,6255463,1918591,4950953,5006199,1355426,643982,3165705,10894589,2092841,8963102,4666446,467650,818132,1245102,2104012,3534239,1315792,3444319,4430803
2016-03-03,6038694,2065715,1361983,1692021,4632383,2086329,2235944,1591741,480669,1205894,1056830,7225087,2110549,3806142,3734068,2324796,720959,2515619,6201399,2108858,8404198,3031844,384745,830232,1540612,2047383,2687351,977028,4202216,4179751
2016-03-04,7715627,1742230,1632297,2210071,5467010,2540623,1953446,2945284,751987,1677107,846054,5916149,2028796,4457466,3926891,1753460,528409,2594126,10317401,2203289,11651816,3903591,404681,601064,1236145,5477419,3481555,906225,3136553,5004573
2016-03-07,6468482,2380249,1660404,2052096,5382392,3411297,1792541,2386667,540170,1192086,963820,4893547,1909043,2852413,3518458,1531185,599965,2103123,9463203,3124687,9287517,2677150,370528,667876,1252700,7419273,3815845,1308798,3753359,5948784
2016-03-08,6173224,2644516,2163339,2236958,6701482,3050005,2080422,3539471,805060,1556741,1579934,6163999,2325649,3852738,6695239,1832466,754552,2319983,9583265,2827648,9270475,2961587,515728,734428,1871581,4432867,3743030,1527343,3507504,5176377
2016-03-09,5032846,1832997,1598201,1283735,9412905,4379457,2024986,1032136,877890,1233333,1076082,4046022,2861118,3616734,4901783,1619446,639818,2651028,8039061,3527479,28202378,3568837,377940,756671,1006491,2040418,3149566,1664205,2641455,5038702
2016-03-10,7151449,2358608,1497507,1693227,7979817,3659852,1556294,1393913,691068,1506515,994277,8040372,4036274,4945943,6992978,1668865,676453,3308345,10709576,2932409,15592927,3222706,426242,805125,998218,1886143,4838262,1264367,2811471,4371470
2016-03-11,6497250,2116222,1122498,1293438,6104638,3832680,1717957,1587349,849170,1447035,1165174,7003209,3009116,5651532,4449500,1532188,631010,3042627,10047918,2890796,26888817,3767644,629923,1025874,1089864,2976664,4716534,1235939,3156974,5340119
2016-03-14,5547996,1274996,2186659,1159252,4701342,2206453,1705883,1048382,1368318,1253029,972497,4628015,2094311,3824050,3711765,3618820,551316,1673096,7244338,2100139,18850272,3449719,457742,923888,919602,2703493,2869051,780818,2657725,4485992
2016-03-15,8146339,980803,1432713,1296316,3877657,2047398,1482255,1909300,1301416,1179590,1065926,5070315,3525550,2583020,3920210,1364300,556587,2913105,6181335,1670381,19391661,2950229,370411,896569,767007,1508216,2826583,905429,2433289,2990172
2016-03-16,8114296,1477928,1977554,1881954,4655549,2571644,1696101,1328404,1297883,1117147,905435,6707944,2181542,3764179,4679373,2924441,467583,2514813,9683570,2360160,31210815,2782635,367228,597892,1110960,2049454,2701584,1039506,3412644,3690677
2016-03-17,6151221,1334743,1879026,3593812,6879047,2882775,1729551,1502017,1579728,1210032,851263,6347784,1975571,4541453,6907564,2405468,710693,2741044,8002542,2560568,14352960,3286282,436956,929228,1093858,1841670,5166425,1432680,3430556,4565974
2016-03-18,18210900,4337677,3851215,7852448,18972101,6495044,5302794,4979797,2919902,3863949,8213314,23410913,6858658,9743558,12095101,9072323,2753364,6737736,32846442,5702676,28516331,21658264,3259872,3623932,5282168,6971465,10478944,5580467,14974815,9874480
2016-03-21,6091377,1042491,2028130,1090280,6844455,2940202,1612186,2527129,1806474,1118195,884957,5356440,1867705,3494390,3505948,1232524,627393,2175645,6631913,2783567,7384122,3091999,316273,845416,1271175,1522174,2110406,1368990,3006711,2952846
2016-03-22,6360735,1278137,1713504,1098696,6233446,2682003,1792767,2033894,807402,1366775,922797,7055436,2071592,3574957,6138743,1075586,752320,2469318,6411528,3261876,10468837,2697009,435878,1077041,961109,1943219,3311796,1118134,2583079,5221247
2016-03-23,5416097,1157226,1089780,1358085,4796769,3166287,1514606,962793,588875,1088175,1156011,5527193,2345550,3134554,3767711,1209122,663802,2690348,5491981,4624034,8580414,2133537,520115,1027591,888730,2041994,2504721,860149,2114601,4459140
2016-03-24,5399271,1218336,1250665,1950983,4289053,2917739,1816774,2120099,675833,1250020,1013722,4622561,2185420,4098411,3081277,2265775,529012,3109630,6424629,2945294,8062724,2419486,491820,1068345,879479,1490638,3817268,982099,2290002,3413048
2016-03-28,3972754,1028923,946997,1128514,4017972,1419091,1391475,1191536,514742,845002,808017,3337947,1403354,2935697,4929428,1533625,908176,2024579,4634225,2008954,5558371,1625383,359345,701575,653447,3457221,2058812,654511,1916632,2552113
2016-03-29,6192974,1326374,1041173,1097456,5093065,1785702,1447162,2751157,575757,1221010,808642,4969149,2003719,3925789,7933475,2177108,761735,2198415,6451636,2407909,7912008,2097539,373584,707186,956085,4235981,2422924,929719,2034598,3056033
2016-03-30,7897549,1480604,1255719,1105351,5118765,1691621,1458286,1391621,775489,882018,868618,5008213,1632598,3153777,4883452,1301134,514699,2049433,5865511,2200509,6047477,2236370,357440,690907,614090,2854374,3722162,798187,2361288,3203304
2016-03-31,5981641,2724416,2437205,1306020,5475543,2044332,2123496,1806686,714819,1227495,1459991,5210970,2499380,4338893,7131586,3067162,562018,2866066,7162516,2494858,13254793,2421002,397989,1036980,942295,2044139,3333192,1191029,2409054,5207392
2016-04-01,6055124,1458529,1389164,1444483,7474209,2761142,2002814,1710680,793104,1439442,1177148,5788967,2926284,4357089,6127604,1585031,646342,3176950,8957845,2109016,12255156,2823334,541238,1071730,919156,2673959,4051901,1989187,2375761,4791254
2016-04-04,6723272,1166485,1708086,1386754,3350244,1949891,1446352,1959841,499680,1138790,990169,5629787,3929130,2842965,3072477,1363112,586634,4073368,5918579,3350046,7631859,1841077,394582,752797,900415,1538516,2995213,1761860,2341462,2732229
2016-04-05,4712472,1328664,1402169,1225929,5877198,2288960,2746354,1214716,525689,1041232,798335,4939987,2419369,3626094,3445033,2090219,492505,2954631,5028284,2296210,39622506,1834746,416361,1401278,705281,1352223,4008354,2784769,2375065,3977973
2016-04-06,4892377,1142928,1388235,1465803,5502521,1748983,1509097,1392648,598147,1138502,1175844,4363340,2196427,3500599,2864200,1119055,570808,3531175,5710948,2727910,25893100,2319307,457954,978287,954021,1592866,2749397,2233528,2234353,2884513
2016-04-07,5735392,1418571,1266436,1527633,4031737,1801688,2003854,1331036,1045925,1153567,1202933,6307208,2130986,4674432,2907739,1100418,610317,3217339,5547150,2103321,12437044,2176306,493015,1020238,920031,2232451,4995050,1885037,2196036,2892122
2016-04-08,5094846,1303473,987007,1441668,3685158,1850068,2094337,1162306,607984,879351,1016609,4759756,2514186,3676588,4207911,964184,564152,2322567,6263573,2151173,10302583,1874341,337948,1067913,836803,2060624,3475055,1448266,2231157,3214954
2016-04-11,5016392,1135432,1029826,1178278,7647902,1995735,1751419,873179,685296,1023206,1128637,5360851,2221709,4145083,3877254,1059911,499623,2482673,6540405,3573402,31161402,2383650,327032,971172,1098077,1406305,3978069,970417,2486391,3533028
2016-04-12,4662787,1200585,1195670,1454442,5845259,2359863,1927403,1233419,535365,969921,789549,4736172,3012216,4351732,3209969,1359398,477796,2001464,5830834,3019789,8658074,2502821,521971,883531,1142302,1759058,2716259,858831,2692376,3397428
2016-04-13,6433785,1555687,1185939,2326470,6412202,1841792,2207374,1569545,1080234,1236820,991184,5229389,2659310,7776924,3671454,1309289,476790,1976020,5494691,2816251,9373005,3485311,410377,717819,1073053,2748680,4611667,1612836,2041573,3295171
2016-04-14,4585186,1332207,1534498,1433272,3834026,1813056,1899392,1617059,614318,1109851,799438,5621942,1460791,5962509,3732573,2010381,397729,2346382,6241576,2242705,10551519,2129166,552640,547806,1889066,4255337,2787031,1287479,2166813,3134362
2016-04-15,10199627,1539637,1983350,1654125,8221809,2335352,2461767,1699807,1052174,1349647,1392694,9939918,3946176,6217027,4637873,1172449,601841,3718208,12125089,2755058,8654259,2982925,648557,1048779,1342859,2566127,4360266,1652869,3904476,4912948
2016-04-18,9306602,866609,836519,1328898,3563373,2336978,2609197,2874278,593233,1168228,1296232,4918652,2438801,4607826,3000926,2056637,317221,2560959,5724590,1784325,14907173,2056678,868246,668624,635705,2743770,3779300,1263772,3039745,2906328
2016-04-19,6188575,1548262,834180,1658041,5423627,3118289,2459853,1644277,1006751,2068331,2450167,8203378,2968308,4510634,3820482,1773464,574831,2184622,7596751,1699616,6105420,2055107,407882,1102481,922797,3247425,2996382,1419843,3012318,2933086
2016-04-20,5343661,2628807,1441868,1344768,4989857,2510544,1660381,1577566,966596,1046576,1793070,12040028,2955764,3874217,9051343,1174387,418008,2349517,8652575,1859678,7115629,2620209,477666,2491457,864328,3259993,3171709,891143,2072093,3552394
2016-04-21,5171624,2614784,1295889,1508197,3652421,2631674,2295046,1514194,963726,1110512,1699179,6561014,2394615,4536315,11038877,1857736,519713,3316544,9048243,1903708,7785308,3318467,1497461,1120264,638856,2013098,6422473,1143123,2293192,3370017
2016-04-22,7708669,2302454,949280,2096070,7029673,2005047,1825977,1810804,686653,1336756,1580257,9916780,3065222,3795849,10203978,2014712,594727,2921343,26486225,2708575,9034644,2540402,655200,902861,780491,3951894,4746727,1708558,2578212,3244093
2016-04-25,5087748,1751766,1760742,1814551,4019161,2239912,1676487,2442437,525134,793698,761933,5439504,2144624,2923179,3280088,1608927,659552,2581797,7681709,1817706,9135727,2684081,397916,863428,828226,3858958,2869003,910113,2136161,2593325
2016-04-26,10669788,1697136,1310114,1487671,5055554,1595130,1899133,2294690,479763,1076210,807929,5754663,1934940,3651584,4636607,1326357,946475,2385593,8221084,1760115,12220616,3828971,383716,758771,1326544,1714645,2732203,1114605,2801283,3105638
2016-04-27,22826217,1966544,1761571,1137861,6812507,2199481,2258701,1664497,667457,1021178,897420,6083126,1844443,5101731,4036761,1339272,662595,2305790,11654531,2352619,7664289,2660882,885322,1055602,1411121,1751316,4250619,1210802,2079253,3126829
2016-04-28,14290011,1776585,1332644,1482304,7397031,2153199,1685038,2667283,564726,1634865,1107023,6713646,2140223,3941708,3477161,985060,596215,2922518,9878581,1782210,7517776,2286209,457380,1189559,1510388,2438632,4730892,1079504,1952142,3324150
2016-04-29,13574197,2223335,1055751,2537124,10818419,3040506,2274283,2183887,753100,1753733,1304875,11253066,3600845,5907330,4733662,1998643,807560,4675747,14577077,2602376,9362145,3945411,571424,1489559,1112556,3027226,4347869,2173355,4734073,6439540
2016-05-02,7956658,1959838,871820,997252,6520067,1766547,1526595,2507430,420073,1164098,1097323,5735431,1591032,3089029,3464401,1223501,506657,2456490,7504056,1627743,8057706,2467868,363584,650455,764927,1919646,2828321,1136928,2500502,3074517
2016-05-03,10443622,1798347,1013889,1212295,9385682,2138491,1891906,1647952,538662,1128388,1146066,6347176,2659902,4676844,2992435,1283619,590694,2611171,7068580,1905098,11523939,2730245,360163,943184,1300047,2085511,3073412,1740441,1792340,3192396
2016-05-04,8680433,1968785,682474,1759777,10953578,2425100,1705721,2590466,584011,1003413,747582,5944746,1959525,3812809,3095204,2297329,722343,2285432,7258756,2184581,9065567,2417197,490482,996219,1572738,2157243,2568839,1145418,1454863,3174510
2016-05-05,7639863,1803988,812335,2450242,5482183,1820680,1497935,1478318,493912,881755,1961277,6302085,1859392,3461072,3044097,1654375,552572,3300600,6979630,2283639,6576149,2541055,606062,695894,941844,1547257,2360080,919464,1512619,2368832
2016-05-06,7669703,1615456,615356,1684758,7129306,1785248,1800700,972652,539800,1099198,1270939,4820900,2068382,2922072,3270291,1525192,516043,2507375,6157666,2343586,6472566,2278004,511953,867055,1180371,1511263,2427431,2974317,2625005,2463292
2016-05-09,6919184,2066246,675325,2883811,4556295,2565514,2067046,1228836,463164,986982,1486685,5058802,2410471,3966608,2990345,1686537,501221,2485532,5310588,1849338,9502755,2644641,381215,697367,942623,4208005,1939910,1958044,2336729,3434665
2016-05-10,5986803,1804982,820359,1836144,5563642,2071516,2083678,994968,518708,926164,1129355,3998695,2963391,3310317,2620860,941096,478720,1927619,6059276,1952927,6781813,2642431,430804,657855,1035366,2111079,1913162,959055,1381542,3691274
2016-05-11,5645914,2003499,720881,1362896,5060008,2363231,5491131,1075956,476821,1697895,912824,3773787,2858980,3347957,2937681,2565929,607674,1975385,8168573,3662925,7403287,2495954,473627,1273159,873009,3119248,2413760,1642395,3352086,3128673
2016-05-12,12934465,1596525,862217,1316145,4686753,2002554,3095949,1367360,508995,1226032,1140914,4988746,1992682,3159111,3566902,1218845,554087,1975119,7463780,2433200,5638711,1749297,337603,965110,1130911,2237649,2254956,1087871,2737717,3088067
2016-05-13,8073443,2178711,868073,1653119,5332598,1766523,2715638,1262420,548568,1201163,742610,5336157,1896768,4044177,3349926,2055007,750207,1734234,7311974,2447133,6575572,2501170,497884,1022674,912082,2658510,2832971,1181355,2997480,3226156
2016-05-16,11557136,1705188,860620,1382570,5218662,2533319,2817174,1314484,616799,1857649,1320316,6220555,2046317,3311592,2707994,2020145,570584,1978305,6013233,2342531,6186056,2520217,352322,783415,1435632,2667160,2600716,1493844,2775953,2598223
2016-05-17,10015168,3202298,992851,1486073,7433127,2213052,2763808,1410528,625248,2901430,1360805,7735528,2723180,3653100,4158173,2978593,845538,2846466,7902545,2480098,7961288,3176546,510788,797656,1193070,2111401,3661588,2326365,2494631,3142523
2016-05-18,8492418,1813750,1103045,1374118,7312023,1278974,2083597,1517179,619002,1283168,557773,5397316,1563999,5121852,3076602,2534477,493590,1736685,5877789,2430849,4610411,2640274,396302,562605,550136,1393646,2385696,1656152,3479527,2562714
2016-05-19,5131854,2264558,1269251,1671089,12254551,2162082,1994243,1254053,882176,994666,973874,5411029,2058899,4308293,2972807,2086434,546664,2087850,5779422,2614962,7820327,2238984,626115,713516,899292,1613625,3736213,988753,6362366,4344869
2016-05-20,7334822,2278483,1085389,1619459,8675793,1781417,2362910,1890443,792115,1466119,1280222,7247370,3543166,4046879,5081489,2546032,797946,3197354,8548011,3829772,11110447,2989166,592716,935504,1449323,2521088,4530735,1990899,4176858,4069000
2016-05-23,7884374,1202554,991632,1189953,5079130,1827039,1732664,2419538,729600,1127460,735857,7679741,2198916,3035240,3507377,2221195,652400,2422746,6967418,2313580,8495858,2185178,391406,1203863,837004,2007947,2935131,1150009,3113105,3617658
2016-05-24,6892767,1371655,1092130,1198838,6480871,1545129,1778527,1903120,583027,1265600,917899,6130274,2303503,3906430,3633692,1338852,549562,1962803,9115261,3101674,9012831,2275459,393719,885220,970691,2241019,3067581,1959680,2026922,2666696
2016-05-25,7539814,1628959,952039,1418825,6759193,1658899,1654340,3311446,588339,1232858,1116690,5500086,1722059,5559236,2765171,1787534,525207,3024214,5969910,2650743,4534239,1897154,345755,718718,648933,1673730,2294639,1250927,1621331,2929544
2016-05-26,7541369,978207,620201,1053735,5477586,1171180,1181575,1401070,509767,1168686,974130,3700730,1250639,2387053,2505680,1339284,435393,1636087,5804641,2523943,9339951,1597584,369914,524487,754585,1311049,2207297,1020279,2708053,2563734
2016-05-27,7055259,1252590,1000104,884359,6079033,1641942,1863262,1526750,555604,1003635,644643,5284969,1777802,3585337,2296288,1236591,449609,2666768,6268561,2401161,6164300,1575724,347107,712823,1046064,1503387,2841546,1034786,1566560,2899229
2016-05-31,11399499,1930152,2065122,1288335,11840617,2686121,3710842,2417174,844251,2359162,2358149,7811502,4893796,5575164,9105977,2996074,935377,3914585,15909807,4217775,13477769,2686685,783459,1590694,2495852,3431598,5626037,2071372,2898531,5814957
2016-06-01,6046610,1164127,1088639,866799,5631618,1717740,2090387,1351969,506040,1252312,826137,5267195,1914089,4312980,2664287,1884018,365776,3122078,6768181,6539487,6089429,1814993,526233,736582,786385,1248008,2809631,1398453,2027031,2571055
2016-06-02,7406562,1044940,1385317,1254939,5050875,1746350,1728001,2665607,599671,1190423,849475,4040470,2499202,3265719,1964427,1567595,657565,2425550,6145151,3257730,8063536,1588630,417371,1037467,813103,1783380,2428679,1325318,1578643,3425065
2016-06-03,5693494,1497086,1328601,1803331,5121570,1513594,2378528,3583199,1147554,1026328,698947,4573439,2376684,5310531,3150654,2085810,540658,1901312,7426736,4649748,7029877,2141014,342184,1002147,810452,1957852,2398375,1119782,1403423,3299406
2016-06-06,4910787,1219882,1494560,1256723,4624576,1699273,1367826,2213995,731913,1690745,736657,3945315,2193121,3834443,2841899,1886521,490163,2227739,5386739,3979024,4973040,2109925,454097,872820,932312,2764437,2275731,1050805,1987235,3393420
2016-06-07,5010745,1090590,1065775,1121253,5321005,2766771,1836817,1547206,671546,1193754,927839,4869821,2517862,3272655,2803961,1375116,506643,2022730,6002295,4043624,5794530,2689791,611386,882609,802130,1619596,3746846,1080906,1928589,4359692
2016-06-08,4305059,911154,985823,1635762,4868804,1994797,1720041,1870466,587237,1135013,865034,4088768,2020530,2820056,2779283,1369591,640500,2680112,5739891,2720549,5460068,1648316,441780,1595538,827056,2293469,3066360,864691,1599798,3339035
2016-06-09,4916082,1099204,726282,1085677,5172367,1220591,1705934,1633614,619244,919485,647802,2823042,2463563,3063814,2253339,1817105,623676,2577594,7373447,2856000,5521363,2174406,292743,1054865,1173550,1617765,2649760,730849,1302266,2826742
2016-06-10,7200521,1192450,836021,1201248,5640478,2227241,2184114,1766685,1142495,1079750,1062753,9325822,2034158,5129286,4592258,1850439,778748,2891970,7771615,3116037,5020052,2829538,394681,1001254,1929565,1865695,3736571,3032813,1821466,3218071
2016-06-13,8011848,1418901,1106404,1090701,4773906,2129441,2438186,1991341,757967,1263773,1264112,6093334,2474458,4038625,2964058,2196757,694942,2022645,18466783,2739742,8349152,1952415,434878,929906,2125333,2574739,3046656,3139007,3062276,3545365
2016-06-14,6530532,3243503,933283,1148931,4614154,1887248,1829336,2184120,1182550,1790633,701095,5060444,2345065,5424271,3186018,2344149,628163,2579553,10614943,2440204,10203845,2102547,434222,1156882,1245347,2032804,2742182,2341520,2002932,3092702
2016-06-15,6471038,2222376,761571,1146343,8103287,1764047,1907685,1405226,626222,1519967,798839,6801091,2049363,4552638,2574188,1718019,506302,2263337,11257702,2234407,5474848,2603286,380625,729800,2254032,1934586,2654009,1671172,1684461,3503859
2016-06-16,6027094,1437423,1214408,1056986,5521859,2016093,1973236,1575253,718118,1119397,764455,5389514,2035475,4669375,2878422,1385313,962387,5693221,10129317,3812029,7086262,2256428,373292,969285,2567011,2713470,2896326,1406088,1447753,3521615
2016-06-17,21773339,3696979,4567593,2537242,17680792,4538992,4014209,3683836,2347841,4704584,2689130,14652627,5553204,7178330,9558471,5173567,2149040,8406903,19454851,5605787,16803128,7170779,1412186,2474410,3531365,5724471,10836759,3212099,11518363,9052168
2016-06-20,6806742,1333815,1066219,1057396,6076148,2597489,2491597,3640057,865790,1008898,1380644,6844299,1951777,3668430,3942339,3399589,648599,2889540,8978060,2454461,5845442,2030538,359423,912465,1713711,3850885,3803966,1790364,1505290,2887449
2016-06-21,7436521,1094410,956109,976618,5420918,1658965,1600668,1707351,668088,999137,939372,4299096,1711840,3530757,2598642,1819001,551346,2144660,7027069,2656095,7171601,2141898,335404,576630,1600950,2846689,2998675,1501400,1740005,2902821
2016-06-22,6194113,1081807,699637,900791,5056220,1600996,1621383,1854286,621367,1273808,948362,4509210,1949624,3719083,2567473,2072225,404123,3704229,7719462,1907148,8597310,1553763,648002,751756,1088111,2458072,3921270,1514073,2037614,2955517
2016-06-23,7686394,1013603,1032800,904675,5295686,1849465,1744893,2414041,850942,1188268,1186818,5340233,1686838,6820066,2545387,1350246,610653,2067334,9266952,2889465,7141334,2948823,429080,839198,877915,4468405,3778699,1610093,1569476,2806893
2016-06-24,22234249,3719294,2990331,4002146,13819404,3520255,5169672,4853759,3030769,2520678,2797533,12014098,4747735,14404576,7971275,2470997,1864413,6769271,36840687,5484511,14876540,4657065,1021185,1559769,3212818,5364971,13308160,3693982,4878166,7243606
2016-06-27,10035747,2728476,1533861,1584231,8382316,2734959,3073922,3996688,1675172,1772774,1640673,9403789,3894081,9293436,4521326,3712897,751518,4447680,14039137,4599875,8547584,2783626,632536,1330604,2253528,4376734,5609725,2492019,4030583,4932327
2016-06-28,8565139,2029461,1247897,1321843,6563499,2390594,2403200,2697405,1265489,1369065,1324319,6905275,3243972,7785466,4347836,2115904,713237,3794489,10086889,4151114,7369523,3077008,651669,1385919,1425126,4398314,5185674,1814106,2662837,4076257
2016-06-29,8419177,1900240,1421894,1174996,6511282,2647852,2370414,2000644,977059,1381575,1176651,6067902,2499971,6293504,3731813,1711793,630413,3325781,8642067,8043864,7797154,2558756,622660,1005938,1055214,3329974,5319350,2109158,2005793,4413395
