,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_4,bid_3,bid_2,bid_1,ask_1,ask_2,ask_3,ask_4,ask_5
57,-3.9818978728496943,9.999999747378752e-05,0.15196800231933594,-0.8609628081321716,-73.93808404310096,135.50000000026188,0.2118181818181818,99.985,18500.0,0.3881818181818182,1100.0,9995671187.0,0.01,0.0,100.0,100.0,5.0,361.0,80.0,389.0,65.0,0.0,0.0
58,0.023056898654296137,1.3851943549525458e-05,0.6753537654876709,-0.14295393228530884,3.116023950194972,0.0,0.2343283582089552,99.99,17100.0,0.3656716417910448,1206.0,9995671201.0,0.0,100.0,100.0,5.0,375.0,29.0,70.0,462.0,65.0,0.0,0.0
59,0.08136320821529636,7.994967745617032e-05,-0.1982787847518921,-0.2387520670890808,4.228889646694995,0.0,0.21787365177195683,99.985,23800.0,0.38212634822804314,1298.0,9995061342.0,0.01,0.0,100.0,100.0,5.0,455.0,111.0,462.0,65.0,0.0,0.0
60,0.19160656621595815,4.4945489207748324e-05,-1.0,0.5551594495773315,6.351472641697001,0.0,0.18841940532081375,99.985,26800.0,0.41158059467918623,1278.0,9994761372.0,0.01,0.0,100.0,100.0,5.0,450.0,91.0,467.0,65.0,0.0,0.0
61,-1.1912909440458785,4.264792369212955e-05,-0.6057437062263489,-0.8080779314041138,-24.792445093764,0.0,0.15126182965299684,99.985,22500.0,0.44873817034700314,1268.0,9994761415.0,0.01,0.0,100.0,100.0,53.0,387.0,96.0,467.0,65.0,0.0,0.0
62,-0.21309262414286864,9.999999747378752e-05,-1.0,0.4971616268157959,6.08119721013702,109.99999999989996,0.08249299719887948,99.99,22500.0,0.5175070028011205,1428.0,9993911500.0,0.0,100.0,100.0,53.0,377.0,85.0,176.0,472.0,65.0,0.0,0.0
63,-0.04413799012008306,9.999999747378752e-05,0.11761236190795898,-0.02210015058517456,9.400543964297015,109.99999999989996,0.04332493702770779,99.99,22000.0,0.5566750629722922,1588.0,9993161675.0,0.0,100.0,100.0,53.0,477.0,65.0,151.0,577.0,65.0,0.0,0.0
64,1.3650039618562846,2.6405507014715113e-05,0.5761098861694336,-0.8208703398704529,31.22231026347299,0.0,0.08000000000000007,99.99,11000.0,0.68,1200.0,9993501693.0,0.0,100.0,100.0,74.0,347.0,55.0,57.0,467.0,0.0,0.0,0.0
65,0.24103919940620813,4.999999873689376e-06,-1.0,0.33811473846435547,10.40743675449096,55.0000000001063,0.009090909090909038,99.995,5800.0,0.5909090909090909,1276.0,9993831660.0,0.01,100.0,100.0,74.0,347.0,88.0,567.0,0.0,0.0,0.0,0.0
66,-0.38424609929151593,8.990196511149406e-05,-0.8435974717140198,-0.3824445605278015,0.0,94.00000000018167,0.007092198581560294,99.99,2000.0,0.6070921985815603,1410.0,9992451798.0,0.0,100.0,100.0,74.0,382.0,120.0,32.0,602.0,0.0,0.0,0.0
67,-0.1706100284498074,1.774190241121687e-05,0.8385287523269653,-1.0,0.0,39.000000000075374,0.025320056899004295,99.99,5400.0,0.5746799431009957,1406.0,9993451734.0,0.0,100.0,100.0,92.0,416.0,66.0,30.0,602.0,0.0,0.0,0.0
68,2.7344850205792963,4.999999873689376e-06,-0.8953889012336731,-0.1465245485305786,64.66862061236202,32.000000000061846,0.09200581395348839,99.995,-3500.0,0.5079941860465116,1376.0,9993451756.72,0.01,100.0,100.0,92.0,416.0,51.0,617.0,0.0,0.0,0.0,0.0
69,0.0018293376236405978,4.999999873689376e-06,-1.0,-1.0,4.023569023565983,32.000000000061846,0.09926253687315634,99.995,-3500.0,0.5007374631268436,1356.0,9993551754.74,0.01,100.0,100.0,92.0,421.0,36.0,607.0,0.0,0.0,0.0,0.0
70,0.2762704738142927,4.999999873689376e-06,-0.455544114112854,0.535507082939148,7.410873751091003,0.0,0.11443768996960485,99.995,-4500.0,0.48556231003039513,1316.0,9993801719.54,0.01,100.0,100.0,92.0,421.0,26.0,577.0,0.0,0.0,0.0,0.0
