,timestep,Type,Status,Symbol,Size,Executed_size,Price,Executed Price,ID
76,2023-10-19 13:14:59.208860,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.28,100.31646666666667,5779ad8a-e07f-4583-b3e6-76ed9f98f94a
77,2023-10-19 13:15:00.210491,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.15,100.277,f81466f9-3156-4cf3-8eb7-d50d4977a42c
78,2023-10-19 13:15:01.212406,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.11,100.1928,27c5cea8-8218-4ecc-b179-69aa2f237652
79,2023-10-19 13:15:02.213925,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.23,100.24013333333335,06a855c9-aa63-4934-a30f-76d60460022d
80,2023-10-19 13:21:43.315337,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.13,100.4017,1ce97e07-b911-4965-908b-4219a0ca2611
81,2023-10-19 13:21:44.316989,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.61,100.3814,e62e2035-3f5a-4abf-9317-7d1cb59e9694
82,2023-10-19 13:21:45.318553,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.39,100.3944,45d5b4af-55f7-44ac-ae15-c806dd3cce29
83,2023-10-19 13:21:46.320124,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.32000000000001,100.36513333333333,e1497df5-627a-43b5-9f63-35a041cb4d57
84,2023-10-19 13:21:47.321735,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.28,100.3533,7d14c1f3-33e3-44fa-a183-c0458cd94f86
85,2023-10-19 13:28:28.423583,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.47,100.47293333333332,9390ecd9-03da-4ddb-8abb-8fd0831c859c
86,2023-10-19 13:28:29.425315,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.44,100.45646666666666,c35ff83f-6814-4bc9-aff0-c98ccc39aa70
87,2023-10-19 13:28:30.426907,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.42,100.44313333333334,be636bf9-b2e8-4331-9b51-2c53397e2b90
88,2023-10-19 13:28:31.428416,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.38,100.4178,be5237a0-7a5a-4b06-b987-0a25f2001068
89,2023-10-19 13:28:32.430053,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.42,100.42643333333335,6fe76917-883f-45f9-a9b4-b48c423528af
90,2023-10-19 13:35:13.527338,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.51,100.51,ea8d33f2-4a9f-455e-9eaf-6509bbe73b58
91,2023-10-19 13:35:14.530167,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.38,100.43753333333336,38b7f935-dd6f-4345-ba67-74e5a77d2168
92,2023-10-19 13:35:15.532114,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.35000000000001,100.42323333333333,aca1922f-3034-4802-830a-27ca45ef96e7
93,2023-10-19 13:35:16.533641,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.39,100.4126,09fbecd6-8651-4403-89cb-2f0a863bcdfe
94,2023-10-19 13:35:17.535291,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.39,100.40480000000001,3cbc3d25-d056-46b2-9078-b24717bd890c
95,2023-10-19 13:41:58.634145,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.49000000000001,100.55350000000001,1eae07f2-4898-4e3f-9a56-8119f6c12eea
96,2023-10-19 13:41:59.636077,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.39,100.53140000000003,581967ed-ed49-4152-9404-b1a2f1300fa8
97,2023-10-19 13:42:00.637928,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.47,100.52403333333334,5152c8ae-8e6e-46a4-a3f6-2f301c5af5a9
98,2023-10-19 13:42:01.639351,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.44,100.50256666666668,5adb1a60-5dda-4298-9b68-136245fd98df
99,2023-10-19 13:42:02.641069,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.32000000000001,100.42913333333334,722560af-41a9-4ef1-bc41-a1f8ce610b4d
100,2023-10-19 13:48:43.711486,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.73,100.74573333333332,3f3d8ce6-a4e0-4b9c-a1a5-21ccd967b0bb
101,2023-10-19 13:48:44.713297,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.74000000000001,100.74,ed27a5cc-b780-4dee-ad63-67656b0d9a89
102,2023-10-19 13:48:45.714969,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.7,100.71729999999998,de19cb8a-b75e-4be8-8f00-31e7c13eba74
103,2023-10-19 13:48:46.716486,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.72,100.71999999999997,aa7e83f7-e627-431c-af7f-40544bc42c7e
104,2023-10-19 13:48:47.717941,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.69,100.70269999999998,5594215e-f110-4ae9-89a3-b2053bfe1652
105,2023-10-19 13:55:28.723427,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.39,100.44000000000001,7b09bbb9-aea8-4e57-a182-846804040e14
106,2023-10-19 13:55:29.724538,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.36,100.43140000000002,d2befe4a-2bea-41b2-83c3-740bea5ef8db
107,2023-10-19 13:55:30.726230,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.41,100.42803333333332,c2db5b80-d5fc-4c95-9e06-249f6952f9bc
108,2023-10-19 13:55:31.728009,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.44,100.44716666666663,03469080-081c-4f2f-bb45-edf07cb174bc
109,2023-10-19 13:55:32.728903,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.38,100.3839,0e916429-f2db-466f-9fe4-57ef3acdc8be
110,2023-10-19 14:02:13.827397,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.22,100.28883333333334,5c72cc9a-ca54-4213-adfd-d7360445c347
111,2023-10-19 14:02:14.829147,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.17,100.24229999999999,b3c53c2d-5911-47c0-96b8-b6d422d28d89
112,2023-10-19 14:02:15.831037,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.25,100.25150000000001,fea61bb2-ecdb-4121-8723-11cfb7f4d3e1
113,2023-10-19 14:02:16.832574,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.22,100.2318,e4738ef2-7184-46dd-83a8-4aa827421dd6
114,2023-10-19 14:02:17.834357,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.18,100.22216666666667,59ca5ce5-0c77-4536-9917-85f8ccfd3d00
115,2023-10-19 14:08:58.923839,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.17,100.1947666666667,65ee827f-67d4-479d-aabc-bb17e9ece762
116,2023-10-19 14:08:59.924650,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.06,100.12680000000002,204240d6-6cbc-4250-8308-c2019cfed6a0
117,2023-10-19 14:09:00.926420,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.01,100.09519999999999,e4f94388-d9d1-4ca4-8fa7-ae8547c752c5
118,2023-10-19 14:09:01.928090,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.82000000000001,100.04173333333334,f3b9bd9c-eba6-449e-8792-230bbc0cfb9f
119,2023-10-19 14:09:02.929959,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.99000000000001,100.02933333333333,4452c1a6-348a-4cca-a757-7ef3023ee77e
120,2023-10-19 14:15:44.031441,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.3,100.31999999999998,7d853dc8-b89a-49cd-b7fa-ad3cfc87ff8c
121,2023-10-19 14:15:45.033305,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.29,100.31116666666667,23d6cde4-88b4-4d35-869d-99b5b4fca84e
122,2023-10-19 14:15:46.034932,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.33,100.32999999999997,bdd9e9cc-c4e4-4e50-bc76-fbbb92b5f65a
123,2023-10-19 14:15:47.036415,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.25,100.3,4a231515-724c-4fd7-83db-b079c80cb2c8
124,2023-10-19 14:15:48.037803,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.19,100.25189999999999,220ee01a-4cab-4d25-9c7d-978e00cc7009
125,2023-10-19 14:22:29.085841,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.56,100.59343333333335,832d3f66-5494-4338-bdcd-f426db65a234
126,2023-10-19 14:22:30.087196,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.52,100.5753,8bd8fd0e-1316-4644-b24a-1ffd253b0e30
127,2023-10-19 14:22:31.088778,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.49000000000001,100.53660000000002,0591c1a7-48bb-4951-9d96-e962ebb4c0f2
128,2023-10-19 14:22:32.090521,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.5,100.50823333333332,5b46a0c1-9a42-4626-9d89-63ee6b8fafee
129,2023-10-19 14:22:33.092189,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.47,100.48476666666669,5dead365-967a-4e34-b641-c19d4d8d8f81
130,2023-10-19 14:29:14.193313,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.47,100.54616666666668,77449986-e178-4754-ba25-b13a77183da5
131,2023-10-19 14:29:15.194922,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.49000000000001,100.5335,d8c4bfd2-3683-480f-9586-81b39180f01c
132,2023-10-19 14:29:16.196443,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.39,100.50759999999998,0f11637e-3043-4773-8c20-5cdc6f22f538
133,2023-10-19 14:29:17.197834,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.41,100.47776666666667,8c61271a-e121-4013-bc50-f578a80bdc80
134,2023-10-19 14:29:18.199391,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.39,100.39170000000001,02eaf7ca-3a38-4aa8-81a8-13a0bf7047c4
135,2023-10-19 14:35:59.251311,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.47,100.50266666666666,d76bb822-300a-4a85-92c7-b3d08c92e6ed
136,2023-10-19 14:36:00.252841,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.49000000000001,100.49453333333332,982f2876-d42b-46d3-bd2d-c31240f0f6ce
137,2023-10-19 14:36:01.254585,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.45,100.47093333333332,42b3f275-405c-42cc-98cf-e619dc99c2a9
138,2023-10-19 14:36:02.256070,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.44,100.45676666666667,a4bf9bfd-cecf-47d5-af79-2be2a0a92c61
139,2023-10-19 14:36:03.257773,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.42,100.42310000000002,b8e7d3de-2327-4df1-910a-70e668c8b588
140,2023-10-19 14:42:44.361603,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.33,100.33153333333331,9505b8a3-77ed-4f34-a967-41113c22606d
141,2023-10-19 14:42:45.363395,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.26,100.2756,a3a99954-062e-4bf2-a74d-b4a70edfb628
142,2023-10-19 14:42:46.365223,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.10000000000001,100.24556666666668,d9b26337-d71c-4ac7-a4d3-214b859500c0
143,2023-10-19 14:42:47.366709,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.95,100.22443333333332,572ce16c-29ff-4a5a-85e0-0c5cb98dc741
144,2023-10-19 14:42:48.367963,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.21000000000001,100.2109,f8e19fb1-0358-45f3-b505-4e3bfc2cc808
145,2023-10-19 14:49:29.412316,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.36,100.3711,d9caf663-95a3-4656-8f62-8f9c470d1373
146,2023-10-19 14:49:30.414150,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.21000000000001,100.35666666666667,451a7847-f17a-4170-9839-a19c9bcaec7c
147,2023-10-19 14:49:31.415885,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.29,100.35983333333334,cde04913-7723-4edc-9a75-2578cbd4c18b
148,2023-10-19 14:49:32.417516,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.14,100.33656666666668,7f73e583-fbf8-4523-b059-7adc2df13ddf
149,2023-10-19 14:49:33.419199,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.27,100.31276666666668,6f451bc1-7d98-441e-9aa8-8ccb59334973
150,2023-10-19 14:56:14.520061,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.28,100.38000000000001,900d8fcf-2747-4f41-8df7-9fb5dd7458cc
151,2023-10-19 14:56:15.520752,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.28,100.37999999999998,6a725063-fc4a-4e68-9033-219b3ef8f515
152,2023-10-19 14:56:16.522254,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.43,100.43000000000002,17545faf-5148-45f3-b65a-096198147b9e
153,2023-10-19 14:56:17.523203,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.33,100.37666666666668,5f44907c-f252-43e0-8ca8-ee92fa5c9155
154,2023-10-19 14:56:18.524877,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.32000000000001,100.37,a1666a3f-f738-43a8-875d-d7ab2ab3cc5e
155,2023-10-19 15:02:59.598213,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.21000000000001,100.37106666666666,1b1ddba2-bff9-4611-b292-7b4e45d8914d
156,2023-10-19 15:03:00.599351,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.31,100.35713333333332,a2fd8140-e021-4eff-a5d7-cb4d18a174aa
157,2023-10-19 15:03:01.600137,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.09,100.32370000000002,b40d181a-2b70-43da-a52b-cb30d8ffb110
158,2023-10-19 15:03:02.602127,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.0,100.11200000000001,527ae8e8-f393-4512-a47e-4c6ea99fc95d
159,2023-10-19 15:03:03.603527,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.0,100.0,6dba0f8e-a96d-4b41-ac15-bac5b44413f8
